comment,date
明天192建仓,2021/11/25
等股东只剩4万再回来,2021/11/25
这股没个一年半载涨不了傻傻的小散们在做一分钱T庄在慢慢出货高度控盘慢慢磨死,2021/11/25
挂单194硬是没成功为什么为什么,2021/11/25
一分钱玩一天有意思吗奶奶个熊,2021/11/25
194收,2021/11/25
下跌时你不削上涨你不配拥有,2021/11/25
下跌时你不削上涨你高攀不起,2021/11/25
这些庄们控制的真好不多一分不少一分一分钱里耍钱坤,2021/11/25
大盘跌南油冲,2021/11/25
招商南油够厉害,2021/11/25
对南油有点好处最起码有用船的方式,2021/11/25
垃圾公司投资的价值都没有,2021/11/25
各位朋友郑重道歉我昨天喝多了发的帖子说的内容在此声明喝多了不能算数对,2021/11/25
一大早就埋好单在197出194接我就知道你昨天冲不过197必定再下跌下,2021/11/25
安全不赚钱有个屁用,2021/11/25
元月份减持到期后就全流通了,2021/11/25
明天上涨立帖为证否则让我的双峰肌肉变成飞机场,2021/11/25
安全利益比风险大,2021/11/25
这什么情况 主动买和主动卖是十倍,2021/11/25
有点格局好不好我就挂涨停价卖,2021/11/25
有我昨天的25手压盘别想涨,2021/11/25
我以融资20万在里面了,2021/11/25
197是钻石顶太硬,2021/11/24
我放的平时挺无聊的,2021/11/24
啥时候能织出上好的绸缎呢想一下,2021/11/24
国家投放原油储备利好内运的南油捂脸,2021/11/24
拿好手中筹码风大等待大涨的机会,2021/11/24
不用不用拉起来一点用也没有继续吧,2021/11/24
连续5天在玩4分钱,2021/11/24
主力天天压说明在等消息此刻多看少动灯趋势明显再入跟着吃肉方为上策,2021/11/24
滴汗你也是织布机么捂脸,2021/11/24
88889999盘口诡异信号难道有什么暗示么,2021/11/24
横有多长涨有多高耐心持有排队低吸不要和主力抢货,2021/11/24
先稳后涨走势领先,2021/11/24
跟攀钢钒钛同期上市一个天一个地,2021/11/24
天天压单的显你能耐了,2021/11/24
招丧猫油今天破天荒了大涨一分,2021/11/24
致招商南油,2021/11/24
又是这样无语,2021/11/24
招商南油融资净偿还22434万元融资余额27亿元1123,2021/11/24
这个庄有股有钱,2021/11/23
压盘8888就是发货出货的意思托盘8888就是发发的意思不要搞错了,2021/11/23
8888压盘,2021/11/23
整个板块都在涨南油冲呀,2021/11/23
发贴被屏了为什么计划加仓24万股持股到元月中小伙伴们怎么看必有厚报,2021/11/23
国家鼓励重组你这个重新上市第一股要不要拉一把比ST股亏损股股价还低好意思,2021/11/23
本来就没散户交易哈欠哈欠哈欠每天5000多万都是对倒的,2021/11/23
大单入,2021/11/23
上压下托没看头,2021/11/23
100E24,2021/11/23
事实证明退市的都不冤枉,2021/11/23
明天招商轮船解禁拉升啥意思,2021/11/23
油行情要来,2021/11/23
既然跌无可跌就拉升好了一支穿云箭千军万马来相见,2021/11/23
看看招商轮船感觉南油不好意思,2021/11/23
今天招商还不错量很温和也有量又站上站稳5日10日20日是个很好的反攻点看下,2021/11/23
尾盘拉升剩20秒你拉升抢筹什么意思我挂10万195买看看给机会不,2021/11/23
请问董秘建行江苏银行计划减持公告已经较长时间减持的结果如果请告之,2021/11/23
南油特稳风险特小诚乃韭菜避险港湾,2021/11/23
如何这次过两元不是盖的,2021/11/23
这货不会再退市一次吧,2021/11/23
午盘对倒扫货不要跟风被骗了目的很明显让你追高买他的一万首狡猾的机器人,2021/11/23
偷吃,2021/11/23
上次拉涨停的兄弟你再来拉几个啊,2021/11/23
想知道建行减持后的资金去向想知道建行为什么要减持为什么要现在减持减持是二级,2021/11/23
挂194的你既然看好就差那一分钱赶紧195扫货啊,2021/11/23
任凭场内浊浪涛天尔自岿然不动稳的一匹捂脸,2021/11/23
升又不升跌又不跌是何道理,2021/11/23
全是假买单,2021/11/23
195才买了13万194卖了56万行啊,2021/11/23
买25000股 存两年 看看,2021/11/23
换股也不能陪这傻茶在这干耗,2021/11/23
2021年198以下收场2022年16收场,2021/11/23
鸟随鸾凤飞腾远人伴贤良品自高与君共饮盏中酒几人哀伤几人愁,2021/11/23
重要告示洗盘结束下周看涨,2021/11/23
招商南油融资净买入37646万元融资余额272亿元1122,2021/11/23
回顾一下退市长油微笑到底底在哪里,2021/11/22
不懂就问建行的股票减持了吗怎么没有减持公告的,2021/11/22
南油是机器人操盘没有卖也没有买是否想和招商轮船二合一,2021/11/22
今天收盘第一个平台高点第二个平台低点第一个平台已经确定成功突破那明天的操,2021/11/22
反弹倒计时还有多少日子大哭大哭,2021/11/22
争取过年之前跌到1元我拿年终奖重仓你十万股来年涨到3元我赚个20w实现财富,2021/11/22
这个特征都一模一样同一个时间点,2021/11/22
居然收最低的早知道不买了,2021/11/22
没见过这么垃圾的股票天天织布,2021/11/22
主力一直再流出而且托单流出说明什么这股主力要稳步跑路了,2021/11/22
长油股,2021/11/22
谁也别理它看它要干嘛这样混退市它的成本也不低,2021/11/22
好股人人买垃圾人人压,2021/11/22
没戏再见,2021/11/22
看了下跌趋势就这吧,2021/11/22
招商南油无良企业,2021/11/22
还要破190期待,2021/11/22
完美错过今天大好行情,2021/11/22
废物菜逼只有跌的份,2021/11/22
哈哈有钢捂脸,2021/11/22
买了删软件不看了,2021/11/22
就睇你哋操盘手玩嘢大笑大笑大笑大笑大笑,2021/11/22
卖了海印又接回来了慢慢耗,2021/11/22
这个底部很扎实如果上涨空间很大买进,2021/11/22
第一个平台底部已经突破这是第二个小平台也将突破买进,2021/11/22
上方能不能帮忙砸下来准备入点,2021/11/22
压制得不错,2021/11/22
我这25手能左右烂油的股价,2021/11/22
卖拉链了,2021/11/22
都是套牢的还都是唱空的滴汗,2021/11/22
奇怪买这票的都是精神病吗微笑,2021/11/22
每天看他它还债,2021/11/22
主力自己玩吧,2021/11/22
5123成本就等回本了,2021/11/21
招商南油本周融资净偿还21768万元居港口水运板块第十一,2021/11/21
你给油字丢脸改名招伤难涨,2021/11/21
有你的地方都没好,2021/11/21
实话实说股市这么多年还有这么不要脸的股票吗,2021/11/21
每周问答丨白酒医药传媒板块后市如何投资,2021/11/20
大家千万不要买南油利好利空都是跌套你牢牢的,2021/11/20
买不进汇绿买点南油二重玩玩,2021/11/20
亏了40,2021/11/20
先观望吧,2021/11/20
这个价买进不赚钱的话还有什么股什么价能安全放心的赚钱买进了就持有还可以,2021/11/20
这支股的庄家绝对是长线高手三年下跌三年走平三年拉升看哪个散户能熬得过呢,2021/11/20
这个烂股来痛快点先来个跌停,2021/11/20
原油下跌和这货没啥关系吧,2021/11/20
招商南油融资净偿还5275万元融资余额268亿元1119,2021/11/20
两军对峙你派出六万兵力压制我也派上六万兵力就是不开火进攻偶尔小米加步枪对,2021/11/19
2022120原始股解禁全部上市,2021/11/19
稳的一B,2021/11/19
织布机也是醉了,2021/11/19
世界上最著名的织布机生产商就是招商南油601975其特点1生产的商品美覌,2021/11/19
都快编织出二维码了,2021/11/19
193今天能不能买到,2021/11/19
曾经的百亿抢筹如今沦落苍桑,2021/11/19
看分时图和挂单量还以为这是一只蓝筹股大笑大笑大笑,2021/11/19
勇敢牛牛不怕困难买买买,2021/11/19
那个掉毛每天都是一手二手的买卖这是什么人呢,2021/11/19
游资散户不参与就都是主力左手倒右手了,2021/11/19
牛郎织女织啊织布机都织坏了,2021/11/19
恭喜找丧烂油又趴下了,2021/11/19
小心有破产清零风险,2021/11/19
你看你企业都被掏空了没办法起不来,2021/11/19
你汇绿重新上市就他妈给力国企股还是不要买,2021/11/19
又是一分钱玩一天的节奏,2021/11/19
徐翔什么时候到招商南油发个声啊原来冻结的股份有没有解除还有没有,2021/11/19
南油应该把国有股公开招标拍卖彻底变成私有化制才能更好发展国家可以获得更多税,2021/11/19
自从你父母招商而且你也爱上了男友南油你的日子过得一天不如一天两年前你被,2021/11/19
招商丧油,2021/11/19
招商南油融资净偿还6876万元融资余额273亿元1118,2021/11/19
南油的走势和国际油价相反国际油价已经是产量大幅增加逐步下行走势南油必然走出凌,2021/11/19
我觉得买这个股票的都是脑子不太健全的,2021/11/18
二次退市,2021/11/18
还是底部区域逢低加仓买进,2021/11/18
银行继续出货300万股,2021/11/18
一顿操作猛如虎一看战绩250鼓掌大笑大笑大笑大笑大笑,2021/11/18
一个没落的公司靠租船跑长江水上运输一些个体私营企业早把业务抢光了往后不亏就,2021/11/18
这股价还没有退市的时候高恢复上市意义何在,2021/11/18
大家干点老鼠仓给主力找点麻烦多爽啊,2021/11/18
会不会退市,2021/11/18
2块就卖19就买,2021/11/18
耗死蠢货主力开启建老鼠仓模式大力建老鼠仓,2021/11/18
大力建老鼠仓耗死蠢货主力开启建老鼠仓模式,2021/11/18
大家不要卖股票了,2021/11/18
南油开始凉了董事会会不会开始运作了,2021/11/18
上次退市时旳价格是多少,2021/11/18
要说弧形底那整个港口水运板块都在构筑弧形底了可否等风来,2021/11/18
今天要是上2元我指定割肉跑,2021/11/18
不破一元没希望涨大家一起卖打倒一元以下管理层就会出招,2021/11/18
8毛钱我会考虑买进一手玩玩,2021/11/18
天天一分钱摊手,2021/11/18
赶紧跑,2021/11/18
得赶紧跑,2021/11/18
招商南油融资净买入39846万元融资余额274亿元1117,2021/11/18
小散在南油就像是小马过河不知道听谁的只能怪这帮孙子心太狠了让小散来帮他们还,2021/11/17
谁能解释下什么时候这么高价位,2021/11/17
看好就买不看好就卖这样的价唉,2021/11/17
说了圆弧底逢低买进加仓圆弧底就是慢慢的涨进二退一的节奏逢低买进千万木要,2021/11/17
好的反攻倒算开始杀跌,2021/11/17
投资第一原则风控先于投资,2021/11/17
还差三个涨停才回本,2021/11/17
这是个什么垃圾我挂个196割肉也要卖它竟然到现在没成交不想在这里耗了,2021/11/17
今天空仓一块九六全部清仓一块九以下再买哈哈哈哈哈哈哈,2021/11/17
193一直委托在就是没成功错过加仓了为什么为什么抄底抄底,2021/11/17
不要买,2021/11/17
不要买还会下跌,2021/11/17
不要买还要下跌,2021/11/17
股价这么低这个溅行真的缺钱开饭吗成交成交成交,2021/11/17
过2块就卖,2021/11/17
大家千万不要买南油买进就套住利好利空都是跌,2021/11/17
万手妹上啊,2021/11/17
现在该股成热门话题了呲牙呲牙呲牙股价就是不涨溅行在搞鬼成交,2021/11/17
南油阴跌3年没有一次像样的反弹千万不要买,2021/11/17
没人买我自己买着玩总可以吧,2021/11/17
一分钱就晃了半个月坏笑坏笑坏笑想一下想一下想一下,2021/11/17
苦等16年我回来啦,2021/11/17
还不如一直在三板,2021/11/17
去年我闲着无聊去听股评大师说这个票至少要涨到5元以上哈哈哈哈反正我是一股也,2021/11/17
难友难油很难啊,2021/11/17
六渡桥重新上市暴涨南油情何以堪,2021/11/17
汇绿让这货一下子被关注了,2021/11/17
这种鸟毛天天心电图,2021/11/17
这个股票到底是哪里出了问题有谁知道吗是不是亏损很严重啊公告也没有啥都,2021/11/17
轮船红了,2021/11/17
那些冒绿光的通通买进再不买就没机会了,2021/11/17
有谁了解2018年7月美国乙烷公司AEC与招商局集团签订的备忘录进展情况有无涉,2021/11/17
招商南油融资净偿还19835万元融资余额27亿元1116,2021/11/17
蓄势待发买进持有,2021/11/16
这就是徐操控的股票难道是垃圾啦,2021/11/16
汇绿明天上市不知道能不能带一下这个垃圾,2021/11/16
看看图圆弧底明白吗,2021/11/16
尾盘给你们展示展示我得功力,2021/11/16
新领导换办公室了吗重组的公告是不是已经发过了,2021/11/16
四季度以来油运市场在多重利好因素作用下正在企稳回升在供需基本面改善的预期下,2021/11/16
昨天夜里就挂上215卖出挂机一天一夜都没卖出去,2021/11/16
据悉这些VLEC适用于长距离大规模的乙烷运输该型船将采用GTT的Mark,2021/11/16
建行今日195出货600万股,2021/11/16
今晚挂19明天补仓,2021/11/16
报告老师主力耍流氓6万多手托单才被砸了两个万手单就撤了快下来吧我在19,2021/11/16
万手妹,2021/11/16
贱行这么久减持了多少了按道理不是应该出个公告了吗,2021/11/16
还会探下收筹重组概率大,2021/11/16
南油这样躺挺这麽久简直要创癌gu的记录了强扭的瓜不甜呀嫁错人找错郎人生,2021/11/16
这种垃圾耽误了多少好行情,2021/11/16
卖南油买国安,2021/11/16
锂电概念走到头了南油将崛起,2021/11/16
自从我195割肉后这玩意儿开始抗跌了等我从其他股叼点肉回来再让你割,2021/11/16
你想过普通的生活就会遇到普通的挫折你想过上最好的生活就一定会遇上最强的伤害,2021/11/16
银行请的操盘手厉害呀每天混日子,2021/11/16
招商南油融资净买入17847万元融资余额272亿元1115,2021/11/16
为长航整体上市打压的,2021/11/16
垃圾股复市就是来坑股民给他还债的,2021/11/16
